Script Name,Operator Chain
script_173141,{ee.ImageCollection||ee.FeatureCollection}->maskS2clouds->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->ee.Image.cat->estad->shape.map->parcelastats.map->Export.table.toDrive
script_173142,{ee.ImageCollection||ee.FeatureCollection}->maskS2clouds->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->ee.Image.cat->estad->shape.map->parcelastats.map->Export.table.toDrive
script_173143,{ee.ImageCollection||ee.FeatureCollection}->maskS2clouds->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->ee.Image.cat->estad->shape.map->parcelastats.map->Export.table.toDrive
script_173144,{ee.ImageCollection||ee.FeatureCollection}->maskS2clouds->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->ee.Image.cat->estad->shape.map->parcelastats.map->Export.table.toDrive
script_173145,{ee.ImageCollection||ee.FeatureCollection}->maskS2clouds->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->ee.Image.cat->estad->shape.map->parcelastats.map->Export.table.toDrive
script_173147,{ee.ImageCollection||ee.FeatureCollection||ee.FeatureCollection}->maskS2clouds->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->ee.Image.cat->estad->shape.map->parcelastats.map->Export.table.toDrive
script_173149,{ee.ImageCollection||ee.FeatureCollection||ee.FeatureCollection}->maskS2clouds->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->ee.Image.cat->estad->shape.map->parcelastats.map->Export.table.toDrive
script_173150,{ee.ImageCollection||ee.FeatureCollection||ee.FeatureCollection}->maskS2clouds->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->ee.Image.cat->estad->shape.map->parcelastats.map->Export.table.toDrive
script_173155,{ee.ImageCollection||ee.FeatureCollection||ee.FeatureCollection}->maskS2clouds->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->ee.Image.cat->estad->shape.map->parcelastats.map->Export.table.toDrive
script_173156,{ee.ImageCollection||ee.FeatureCollection||ee.FeatureCollection}->maskS2clouds->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->ee.Image.cat->estad->shape.map->parcelastats.map->Export.table.toDrive
script_173157,{ee.ImageCollection||ee.FeatureCollection||ee.FeatureCollection}->maskS2clouds->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->ee.Image.cat->estad->shape.map->parcelastats.map->Export.table.toDrive
script_173160,{ee.ImageCollection||ee.FeatureCollection||ee.FeatureCollection}->maskS2clouds->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->ee.Image.cat->estad->shape.map->parcelastats.map->Export.table.toDrive
script_173161,{ee.ImageCollection||ee.FeatureCollection||ee.FeatureCollection}->maskS2clouds->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->ee.Image.cat->estad->shape.map->parcelastats.map->Export.table.toDrive
script_173162,{ee.ImageCollection||ee.FeatureCollection||ee.FeatureCollection}->maskS2clouds->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->SentinelCol.filterBounds.filterDate.filterMetadata->Sentinel.map->Sentinel_sin_nubes.median.rename->ee.Image.cat->estad->shape.map->parcelastats.map->Export.table.toDrive
